(1, 3, 2, 3, 1, 3, 2, 3, 3, 3, 3, 3):(0.049, 4.916, 0.31131, 0.02187, 1.153, 0.081)
(1, 3, 2, 3, 2, 2, 3, 3, 2, 3, 2, 3):(2.311, 7.222, 0.765354, 0.575707, 3.846, 2.893)
(1, 3, 2, 3, 1, 3, 1, 3, 2, 3, 2, 2):(4.454, 7.626, 0.404823, 0.332373, 5.867, 4.817)
(1, 3, 1, 3, 1, 1, 2, 2, 2, 3, 2, 3):(0.106, 7.853, 0.879588, 0.49327, 1.908, 1.07)
(1, 3, 1, 3, 1, 1, 2, 2, 2, 3, 3, 3):(0.104, 7.925, 0.58812, 0.290667, 1.56, 0.771)
(1, 3, 2, 3, 1, 2, 1, 3, 3, 3, 2, 2):(0.119, 0.57, 0.921648, 0.355324, 2.184, 0.842)
(2, 3, 3, 3, 2, 2, 3, 3, 2, 3, 3, 3):(2.918, 7.811, 1.085071, 0.932672, 4.393, 3.776)
(2, 3, 3, 3, 1, 3, 1, 3, 3, 3, 2, 2):(0.427, 0.214, 0.772524, 0.169184, 2.484, 0.544)
(1, 2, 2, 3, 2, 3, 3, 3, 3, 3, 2, 3):(0.518, 0.22, 1.534449, 1.011129, 2.463, 1.623)
(1, 1, 2, 2, 1, 2, 1, 3, 2, 2, 2, 2):(3.112, 0.287, 3.906126, 2.838752, 9.621, 6.992)
(1, 3, 2, 3, 1, 3, 1, 3, 3, 3, 2, 2):(0.848, 0.246, 1.1952, 0.4824, 3.32, 1.34)
(1, 3, 2, 3, 1, 1, 2, 2, 2, 3, 2, 3):(0.732, 9.075, 0.903812, 0.575848, 2.483, 1.582)
(2, 2, 3, 3, 1, 1, 1, 1, 2, 2, 2, 2):(2.726, 0.146, 2.885836, 1.117484, 9.883, 3.827)
(1, 3, 1, 3, 1, 2, 2, 3, 2, 3, 3, 3):(0.087, 8.082, 0.7161, 0.375606, 1.55, 0.813)
(1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 2, 3):(0.027, 1.075, 0.110473, 0.008349, 0.913, 0.069)
(1, 3, 1, 3, 1, 3, 2, 3, 2, 3, 3, 3):(0.103, 6.819, 0.304527, 0.110805, 1.223, 0.445)
(1, 3, 2, 3, 1, 1, 2, 2, 2, 3, 3, 3):(0.705, 9.784, 1.011953, 0.664975, 2.549, 1.675)
(1, 3, 2, 3, 2, 2, 3, 3, 3, 3, 2, 3):(1.023, 5.264, 0.895776, 0.591336, 2.604, 1.719)
(1, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3):(0.227, 0.773, 1.388571, 1.104072, 1.801, 1.432)
(1, 2, 2, 3, 1, 3, 2, 3, 2, 3, 2, 3):(1.501, 1.356, 1.248136, 0.91492, 3.506, 2.57)
(1, 2, 2, 3, 1, 3, 2, 3, 3, 3, 2, 3):(0.279, 0.092, 1.62945, 0.92797, 2.295, 1.307)
(1, 3, 2, 3, 1, 2, 2, 3, 2, 3, 3, 3):(0.286, 8.67, 0.99792, 0.636552, 1.98, 1.263)
